i_dblp,j_sch,dblp_id,sch_id,cos_title,jaccard_title,dice_title,Levenshtein_title
2065,44536,conf/vldb/LeeWMS02,1kqMqQPPbwIJ,0.0033692079210359,0.041666666666666664,0.08,0.2093023255813954
1471,18722,conf/sigmod/DohertyHR96,kUA9e6YP8igJ,0.0,0.0,0.0,0.273972602739726
437,45038,conf/sigmod/MaddenH02,kjtuCATx_uoJ,0.0440864924353936,0.09090909090909091,0.16666666666666666,0.21666666666666667
1021,63748,conf/vldb/SeegerBBKSDS01,3IFlpeKgLlAJ,0.1212512514038447,0.2222222222222222,0.36363636363636365,0.20879120879120883
1720,46753,conf/sigmod/CareyDFHMNSSTTWZ94,7-j_EJr-0YcJ,0.0,0.0,0.0,0.1839080459770115
2402,34507,journals/vldb/JagadishKNS00,iAYjhuQV_qMJ,0.0,0.0,0.0,0.18571428571428572
1716,49263,conf/vldb/FlorescuLS98,-Zb4WBd1aNUJ,0.0,0.0,0.0,0.27450980392156865
2182,10597,journals/tods/CeriFPT95,8k0tS22xvPcJ,0.0149539069336439,0.1111111111111111,0.2,0.2435897435897436
479,33371,conf/sigmod/DobraGGR02,dD4qUMoxnpEJ,0.0,0.0,0.0,0.24137931034482762
1610,23203,conf/vldb/YangKL97,myKhIppwLC8J,0.0067108895670574,0.07142857142857142,0.13333333333333333,0.19718309859154926
458,23634,conf/sigmod/ChaudhuriGN02,KrfR8djb3C8J,1.0,1.0,1.0,1.0
714,27761,journals/sigmod/Camps96,mDj9X3EN9ycJ,1.0,1.0,1.0,1.0
2391,45645,journals/vldb/Amer-YahiaCLS02,p5n3KKoHgMgJ,0.0,0.0,0.0,0.20833333333333337
2195,29491,journals/tods/BellNNS96,0MteXOu7gzcJ,0.7253940422976937,0.5384615384615384,0.7,0.648936170212766
156,24989,conf/vldb/ChakravarthyKAK94,_-vK9N_WmVwJ,0.0050986903968881,0.05,0.09523809523809523,0.22077922077922074
40,33674,journals/sigmod/SlivinskasJS02,inuIcjK-wgEJ,0.0,0.0,0.0,0.28
964,36045,conf/sigmod/AnkerstBKS99,bzQ27saNoRIJ,0.0,0.0,0.0,0.2542372881355932
1276,56511,conf/sigmod/LivnyRBCDLMW97,ICoe8GLPWMIJ,0.0332024007855345,0.0625,0.11764705882352941,0.20967741935483875
126,32694,conf/vldb/BrownMCL94,s9Z7TuA9l4sJ,0.0,0.0,0.0,0.1724137931034483
250,62531,journals/sigmod/EisenbergM00,GKUflKzgAVEJ,0.055084542261946,0.16666666666666666,0.2857142857142857,0.27083333333333337
2057,3139,conf/vldb/SenkulKT02,g7HDbO4GCN4J,0.9999999999999998,1.0,1.0,1.0
872,23624,journals/sigmod/NorrieBSW94,bS7ihfBlVGYJ,0.0,0.0,0.0,0.21666666666666667
1312,34476,conf/sigmod/BerchtoldK97,G__T5t9i4ZwJ,0.0,0.0,0.0,0.13636363636363635
1687,29435,conf/sigmod/GravanoGT94,lEQ4uPFcizcJ,0.0042208374848006,0.0625,0.11764705882352941,0.21212121212121215
2215,35970,journals/vldb/ChuaCL03,aPJnWocHLUwJ,0.0,0.0,0.0,0.18840579710144922
1760,11254,conf/vldb/LabioG96,X-jmxnecLOEJ,0.0187984253143001,0.07692307692307693,0.14285714285714285,0.3015873015873016
997,16156,conf/sigmod/RoussopoulosKS99,ZknlFLRnqLYJ,0.0,0.0,0.0,0.14084507042253525
402,54442,conf/sigmod/ChandrasekaranCDFHHKMRS03,HTAP9c7dQagJ,0.070035424761511,0.1111111111111111,0.2,0.32692307692307687
2262,12404,journals/tods/JajodiaSSS01,bhWLVCoDuNQJ,0.0,0.0,0.0,0.2264150943396226
2493,22890,journals/sigmod/AilamakiG03,yC9kjEGBDL0J,0.0146868072908188,0.1111111111111111,0.2,0.29268292682926833
2513,48617,conf/vldb/AgarwalADGNRS96,iX8lBZBEgSwJ,0.5887045331972612,0.6,0.75,0.5833333333333333
1615,3144,conf/vldb/HumborstadSHT97,TjJZGlCajbMJ,0.8692842438671342,0.875,0.9333333333333333,0.8225806451612903
1623,55464,conf/sigmod/DreyerDS95,AWM-7zzaO7wJ,0.0976628512036113,0.2,0.3333333333333333,0.2894736842105263
832,37407,conf/sigmod/RaoR00,iqZZMPppeKAJ,0.0,0.0,0.0,0.19999999999999996
943,55705,conf/sigmod/AcharyaGPR99a,z7J4u1sJ52cJ,0.0,0.0,0.0,0.21875
1252,28167,conf/sigmod/AdelbergGW97,SLQHHp9Ub7YJ,0.0,0.0,0.0,0.19354838709677424
358,2061,journals/sigmod/BernsteinBCDFGGHHJLMNPSU98,RkUnSP2Vkj0J,0.0346453092171982,0.125,0.2222222222222222,0.30952380952380953
560,26139,conf/sigmod/BohmBKK01,VSQ0v1UlIvoJ,0.0,0.0,0.0,0.2727272727272727
1931,34117,conf/vldb/PapadiasZMT03,__uz_kINodMJ,0.0,0.0,0.0,0.22580645161290325
2277,25894,journals/tods/WangBBJ97,2e-NAgqt-joJ,0.0,0.0,0.0,0.2816901408450704
2300,29261,journals/tods/ChaudhuriS99,4MaErPILRq8J,0.6151934604820614,0.625,0.7692307692307693,0.9807692307692307
2264,23188,journals/tods/BrunoCG02,2Ua-pWTof_YJ,0.0382750168026986,0.09523809523809523,0.17391304347826086,0.2210526315789474
2323,53596,journals/vldb/FernandezFLS00,UkIG8p5eCSsJ,0.0,0.0,0.0,0.23529411764705888
1249,43330,conf/sigmod/DoppelhammerHKK97,LUfRqM48JaEJ,0.8676482219888108,0.8571428571428571,0.9230769230769231,0.7671232876712328
777,6367,conf/sigmod/ChenDLT00,fg5EE6R7xYwJ,0.0535127021920742,0.21428571428571427,0.35294117647058826,0.28358208955223885
1151,25267,conf/vldb/LingLL00,DnlhkxolSmoJ,0.0822572854543322,0.15384615384615385,0.26666666666666666,0.17021276595744683
1653,32833,conf/sigmod/HuangSW94,1oGAXJx7MpMJ,0.0,0.0,0.0,0.26530612244897955
766,49777,conf/sigmod/LakhamrajuRSS00,Xm3ygCvkmN8J,0.0,0.0,0.0,0.22058823529411764
952,706,conf/sigmod/AboulnagaC99,OuM0E0BhEXIJ,0.1046052532333935,0.125,0.2222222222222222,0.23863636363636365
1540,13708,conf/vldb/AnkerstBKS98,IM3o2AtDkhcJ,0.0,0.0,0.0,0.21126760563380287
727,23219,journals/sigmod/KarlapalemLS95,B_m0Yp4aycUJ,0.8913628074924891,0.8,0.8888888888888888,0.9875
474,29189,conf/sigmod/GaoW02,bPuDjK-i9rYJ,0.0,0.041666666666666664,0.08,0.16666666666666663
1002,31560,conf/vldb/LiCHPALHAY01,xcRKDHBIUb8J,0.0499350277929627,0.1875,0.3157894736842105,0.2987012987012987
261,57189,journals/sigmod/PaepckeGRC00,LcX8Pm2ABJsJ,0.0,0.0,0.0,0.17647058823529416
2495,40467,journals/sigmod/WinslettMY03,Su_ZjtcH7I0J,0.0,0.0,0.0,0.1392405063291139
838,43237,conf/sigmod/ChangBCLLS00,4dJTFKzOFIMJ,0.0,0.0,0.0,0.2153846153846154
1613,7770,conf/vldb/RossS97,lf6JE5hJ_psJ,0.4191444531947981,0.2857142857142857,0.4444444444444444,0.34375
1104,8832,conf/sigmod/SeidlK98,DOOggMfdGYoJ,0.0,0.0,0.0,0.23333333333333328
1503,5131,conf/sigmod/LuMSS95,pz2VRTdXq1cJ,0.0,0.0,0.0,0.2295081967213115
1647,58278,conf/sigmod/ImielinskiVB94,RcmGrB81X-4J,0.567441931334637,0.5,0.6666666666666666,0.65625
136,20684,journals/sigmod/LudascherMM01,PyzHbvS-dCkJ,0.5025665203011515,0.4117647058823529,0.5833333333333334,0.27835051546391754
2128,1985,conf/vldb/ImielinskiB02,8EC1IBh8MZkJ,0.0,0.0,0.0,0.10869565217391308
1084,17979,conf/vldb/AnSVKIG01,0NWTRArKqaMJ,0.0549560273067955,0.14285714285714285,0.25,0.23684210526315785
1391,62230,conf/vldb/GarofalakisRS99,GveQLUTEle8J,0.0,0.0,0.0,0.22058823529411764
124,41800,conf/vldb/ColletCS94,uMutI8spj1QJ,1.0,1.0,1.0,1.0
1470,18954,conf/vldb/BonczMK99,JgdpgBpMDr4J,0.028947908350746,0.05263157894736842,0.1,0.17808219178082196
197,42278,conf/sigmod/ChaudhuriGS03,mNdoyLMYPqgJ,0.0,0.0,0.0,0.15000000000000002
2044,20946,conf/vldb/CormodeKMS03,tOTe7iddlmMJ,0.122552963642058,0.15384615384615385,0.26666666666666666,0.38095238095238093
2344,39897,journals/vldb/IoannidisNSS97,Zp7wEnhqAykJ,0.0,0.0,0.0,0.18181818181818177
1721,36508,conf/vldb/RoussopoulosK98,EWDPecQbT1AJ,0.2057598842315741,0.15384615384615385,0.26666666666666666,0.2962962962962963
732,59002,conf/sigmod/AcharyaGP00,rcSfDxBif40J,0.0477678672994929,0.06666666666666667,0.125,0.22388059701492535
658,14730,conf/sigmod/ChenGK01,f6JFkfhawW8J,0.0,0.0,0.0,0.24193548387096775
986,62302,conf/vldb/DongHLPW01,xsaovu54vl4J,0.0407278386178308,0.14285714285714285,0.25,0.30000000000000004
1276,42658,conf/sigmod/LivnyRBCDLMW97,1ms09_UeEH4J,0.0352968855945863,0.0625,0.11764705882352941,0.32258064516129037
2021,17148,conf/vldb/LimWV03,T1TgIax4zVcJ,0.0,0.0,0.0,0.23188405797101452
1435,34020,conf/vldb/ChaudhuriG99,mRIRFxOC8A8J,0.0,0.0,0.0,0.196078431372549
752,46041,conf/sigmod/MoonSL00,J-hdquISylkJ,0.0,0.0,0.0,0.21212121212121215
1252,26207,conf/sigmod/AdelbergGW97,ilCT5UFnHxgJ,0.0,0.0,0.0,0.17741935483870963
2300,48993,journals/tods/ChaudhuriS99,AyWUeJ5k2IoJ,0.0,0.0,0.0,0.2571428571428571
881,33619,journals/tods/FernandezKSMT02,RKh78Q-rJLMJ,0.0,0.047619047619047616,0.09090909090909091,0.22352941176470587
204,12466,conf/sigmod/BabcockBDM03,UqcwQtfL6nMJ,0.0099270854545801,0.10526315789473684,0.19047619047619047,0.27586206896551724
1520,10157,conf/sigmod/MoleskyR95,aMk4gXnb8E4J,0.5714317712588302,0.5555555555555556,0.7142857142857143,0.6981132075471699
2501,6646,journals/sigmod/Snodgrass02b,KENWBobILMwJ,1.0,1.0,1.0,1.0
1591,41888,conf/vldb/Amer-YahiaCD98,W0L9nOcuhmIJ,0.8150036988426221,0.8461538461538461,0.9166666666666666,0.9878048780487805
1500,33102,conf/vldb/AbiteboulMRVW98,kuueK-yBQqMJ,0.9147766498632384,0.8888888888888888,0.9411764705882353,0.9342105263157895
1073,12097,conf/sigmod/AgrawalGGR98,EQ0ys8s10vcJ,0.7796676376998781,0.7692307692307693,0.8695652173913043,0.8736842105263158
166,57436,conf/vldb/LevySSZ94,8o0d8xLuwgUJ,0.0,0.0,0.0,0.1777777777777778
1499,23051,conf/sigmod/AbiteboulCM95,hh9fQmB-eEEJ,0.0,0.0,0.0,0.21621621621621623
2413,7930,journals/vldb/ChangG01,EhR3fz7f7vcJ,0.0,0.0,0.0,0.24193548387096775
2029,17389,conf/vldb/JiangWL03,tQT_vVhAUSIJ,0.0,0.0,0.0,0.19753086419753085
1496,1842,conf/vldb/GarofalakisIO98,QV20-69j6YYJ,0.0080553983079868,0.08333333333333333,0.15384615384615385,0.1923076923076923
2061,19556,conf/vldb/BenediktCFRZZ02,_eHL311MgPgJ,0.0,0.0,0.0,0.2033898305084746
478,18303,journals/sigmod/AtzeniMM97,4pkdRl98wMQJ,0.033343898577601,0.1111111111111111,0.2,0.25757575757575757
829,54747,journals/sigmod/RisheSBDOALOSS95,pGU2Ew1AQkoJ,1.0,1.0,1.0,1.0
215,9033,conf/vldb/DavisonG94,fN8wW3Y4FJkJ,1.0,1.0,1.0,1.0
1717,47073,conf/sigmod/PangCL94,G-Z-zAK4hW8J,0.0,0.0,0.0,0.23076923076923073
1284,19864,conf/vldb/HinneburgAK00,OE8gpNwz8MkJ,0.1015877155763099,0.1111111111111111,0.2,0.348314606741573
2112,3279,conf/vldb/DayalHL01,XwzOOLb-ZMIJ,1.0000000000000002,1.0,1.0,1.0
186,17148,conf/sigmod/WangJLY03,T1TgIax4zVcJ,0.0,0.0,0.0,0.27450980392156865
1446,38127,conf/vldb/ChenCFGJMTW99,QiSf-FBUE8QJ,0.0,0.0,0.0,0.2857142857142857
294,16681,conf/sigmod/DeshpandeNGS03,2qW1aIw7OJ4J,0.0065574972597357,0.06666666666666667,0.125,0.3214285714285714
404,19293,conf/sigmod/Amer-YahiaFSX03,Ypv2aH520MoJ,0.0040970990029711,0.05,0.09523809523809523,0.22916666666666663
1149,50938,conf/sigmod/BerchtoldBK98,DbLGmJX7UJ8J,0.0,0.0,0.0,0.19718309859154926
1314,44589,conf/sigmod/WangSCRZP97,DGUL94w262wJ,0.0,0.0,0.0,0.2727272727272727
1916,46909,conf/vldb/IoannidisLGP96,qb-jf_sQ_5kJ,0.8893861280961316,0.8571428571428571,0.9230769230769231,0.9215686274509804
1554,20664,conf/vldb/FuhDCMTLDRM99,NHGP6JIxXjoJ,0.0344695256003392,0.12,0.21428571428571427,0.1954022988505747
1232,43244,conf/sigmod/HanKK97,DlQd7WIkVF0J,0.2377446703350166,0.25,0.4,0.33333333333333337
2305,16102,journals/vldb/LiR99,wDn1Ji9T01YJ,0.0211090651270163,0.0625,0.11764705882352941,0.18556701030927836
835,55851,conf/sigmod/AgrawalS00,3OuiSD9XKs4J,0.0256951349597842,0.09090909090909091,0.16666666666666666,0.20895522388059706
1158,32183,conf/sigmod/TsurUACMNR98,aOBNgdooDHAJ,0.0,0.0,0.0,0.22857142857142854
2084,49876,conf/vldb/AggarwalY02,tK1_3wGUIHsJ,0.0062967601181258,0.05555555555555555,0.10526315789473684,0.2551020408163265
2248,14255,journals/tods/HsuSY01,tb_Iq4h_iHgJ,0.0098807953454939,0.07142857142857142,0.13333333333333333,0.28828828828828834
2341,52161,journals/vldb/BohmAnY97,9HjvcVjrm3EJ,0.0,0.0,0.0,0.24
1908,30402,journals/sigmod/GolabO03,6K9FhI2pFEgJ,0.0299265910642951,0.14285714285714285,0.25,0.22077922077922074
1015,13566,conf/sigmod/EmbleyJN99,n4q_hinJwC8J,0.0,0.0,0.0,0.2666666666666667
1091,50559,conf/sigmod/ChakrabartiDI98,qtVVVrzTLr4J,0.9999999999999998,1.0,1.0,1.0
2195,54029,journals/tods/BellNNS96,pNBKhhy-mcYJ,0.0,0.0,0.0,0.2786885245901639
1079,29796,conf/sigmod/CherniackZ98,So_H9Oer6lsJ,0.0,0.0,0.0,0.30000000000000004
2491,2120,journals/sigmod/CampbellEM03,url:http://portal.acm.org/citation.cfm%3Fid%3D637411.637432%26coll%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.125
1227,15142,conf/sigmod/HellersteinHW97,16L0fIMUdakJ,0.0,0.0,0.0,0.21875
1520,32922,conf/sigmod/MoleskyR95,q2yP1EWKhTcJ,0.0,0.0,0.0,0.13207547169811318
1793,2721,conf/sigmod/AgrawalCFGHIIMMSS94,RE_sI8I74igJ,0.0372511077026885,0.0625,0.11764705882352941,0.20253164556962022
2059,49415,conf/vldb/KornMS02,YtMVuLN2XaYJ,0.0,0.0,0.0,0.24528301886792447
2178,7258,journals/tods/AikenHW95,q-td2YANr18J,0.0377828199372452,0.10526315789473684,0.19047619047619047,0.30379746835443033
935,8325,journals/sigmod/BarclayBGS94,v1aol6mmLdMJ,1.0,1.0,1.0,1.0
752,52941,conf/sigmod/MoonSL00,SGxbkJFLa3oJ,0.0,0.0,0.0,0.15555555555555556
2444,42840,journals/vldb/AtkinsonM95,url:http://www.springerlink.com/index/J267M1G774146066.pdf,0.4286734729407546,0.3333333333333333,0.5,0.5660377358490566
2488,48774,journals/sigmod/WenLMZ03,c6YpIhirMQgJ,0.0,0.0,0.0,0.22093023255813948
184,47761,journals/sigmod/BarbaraCJW01,8b1aGpNW7KcJ,0.004209076109363,0.041666666666666664,0.08,0.27380952380952384
1463,18243,conf/sigmod/GarofalakisI96,dW_pRNemQfsJ,0.1714713410944159,0.13333333333333333,0.23529411764705882,0.22535211267605637
2488,36881,journals/sigmod/WenLMZ03,JceK-ywXk8UJ,0.0,0.0,0.0,0.22093023255813948
1435,23550,conf/vldb/ChaudhuriG99,WWaxLMIptTMJ,0.0,0.0,0.0,0.21212121212121215
1039,23550,conf/sigmod/ChaudhuriN98,WWaxLMIptTMJ,0.0,0.0,0.0,0.2272727272727273
1173,23550,conf/sigmod/ChaudhuriN98a,WWaxLMIptTMJ,0.048333800972286,0.0625,0.11764705882352941,0.21212121212121215
1104,19249,conf/sigmod/SeidlK98,iHpgXVyL1w0J,0.0,0.0,0.0,0.2954545454545454
620,27538,conf/sigmod/ShouCTRH01,hPcNG0tPwgIJ,0.1534087941706747,0.3076923076923077,0.47058823529411764,0.3114754098360656
1563,55226,conf/vldb/Tygar98,lWMzZgqNlSEJ,0.8440736399809378,0.8,0.8888888888888888,0.8426966292134832
411,20194,conf/sigmod/OoiTZGLLLNSWZ03,lNvW4tc-B2EJ,0.0,0.0,0.0,0.23404255319148937
2379,57475,journals/vldb/ChandrasekaranF03,qlEX82L7H6wJ,0.0,0.0,0.0,0.19672131147540983
877,6411,journals/tods/MayL02,ky-2yjNGtW8J,1.0,1.0,1.0,1.0
156,33446,conf/vldb/ChakravarthyKAK94,X8-OKJ8BouMJ,0.0,0.0,0.0,0.19277108433734935
91,53208,conf/vldb/AgrawalS94,Bj9MIZU_4FQJ,0.0,0.0,0.0,0.1428571428571429
1654,32117,conf/vldb/SeidlK97,kCH4ZzrozMkJ,0.0,0.0,0.0,0.2777777777777778
89,57299,conf/vldb/BaralisW94,url:http://portal.acm.org/citation.cfm%3Fid%3D219713%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.18461538461538463
183,56180,conf/sigmod/DasGR03,SA9NEkfzS0EJ,0.0,0.0,0.0,0.25806451612903225
1931,51084,conf/vldb/PapadiasZMT03,url:http://portal.acm.org/citation.cfm%3Fid%3D957013.957136,0.0,0.0,0.0,0.28358208955223885
1050,5026,conf/sigmod/FranklinZ98,5Cj9Wx8llkwJ,1.0,1.0,1.0,1.0
721,48127,conf/sigmod/ChoSG00,C8ph-tSXBIYJ,0.0,0.0,0.0,0.1923076923076923
1084,11026,conf/vldb/AnSVKIG01,4Q5ikiCy82UJ,0.2306384781845661,0.15384615384615385,0.26666666666666666,0.9078947368421053
1604,40109,conf/vldb/Garcia-MolinaLY98,6j5_vopt6hAJ,0.0082389406899257,0.13333333333333333,0.23529411764705882,0.2021276595744681
856,16272,conf/sigmod/YangYW00,IJDg4R1pw6EJ,0.0346194907550366,0.0625,0.11764705882352941,0.25274725274725274
1720,5760,conf/sigmod/CareyDFHMNSSTTWZ94,xuE2g4v2AjYJ,0.0,0.0,0.0,0.28846153846153844
1776,63978,journals/sigmod/BonnetBDL03,url:http://portal.acm.org/citation.cfm%3Fid%3D564691.564798%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3D564691%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.1842105263157895
781,23268,conf/sigmod/JarkeQCLFLVV00,FtgjIw_NLB0J,0.0,0.0,0.0,0.21212121212121215
197,37769,conf/sigmod/ChaudhuriGS03,ES6QyfgebIcJ,0.0,0.0,0.0,0.19402985074626866
1021,32554,conf/vldb/SeegerBBKSDS01,ydZSCy-4CMsJ,0.0215040659565317,0.041666666666666664,0.08,0.21978021978021978
2131,63388,conf/vldb/CosleyLP02,0U9e7uBZYTIJ,0.0058818834945212,0.05,0.09523809523809523,0.15957446808510634
1252,13993,conf/sigmod/AdelbergGW97,CduLyvAaxVsJ,0.0,0.0,0.0,0.24193548387096775
1553,13167,conf/sigmod/ZhugeGHW95,gkbvvgj8kdUJ,0.0124436934885573,0.1,0.18181818181818182,0.1777777777777778
1180,5257,conf/sigmod/ZhaoDN97,url:http://portal.acm.org/citation.cfm%3Fid%3D244130.244203%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3DSERIES316%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Multimedia%2520Conference%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.24637681159420288
1333,44160,conf/sigmod/LiCHH97,K-V4bwRMeNIJ,0.0093711749372669,0.041666666666666664,0.08,0.2222222222222222
2025,25994,conf/vldb/HankinsP03,url:http://portal.acm.org/citation.cfm%3Fid%3D565117.565138%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.1694915254237288
1194,13234,conf/vldb/OoiYTJ01,zcO22xb6pf4J,0.0,0.0,0.0,0.21666666666666667
535,14352,conf/sigmod/ChenRW02,cCpHMzAXRnsJ,0.0329544704874401,0.07142857142857142,0.13333333333333333,0.18367346938775508
2390,55920,journals/vldb/FiebigHKMNSW02,vInYFLVq0uIJ,0.0042878043267776,0.05263157894736842,0.1,0.25609756097560976
1297,60718,conf/vldb/PfoserJT00,YBNEZgmh540J,0.565011673942151,0.5454545454545454,0.7058823529411765,0.7761194029850746
1911,51721,conf/vldb/YanL95,wHwpikxBIC8J,0.6633215120622828,0.5,0.6666666666666666,0.42105263157894735
507,45515,conf/sigmod/YangWYH02,url:http://portal.acm.org/citation.cfm%3Fid%3D339390%26coll%3Dportal%26dl%3DACM,0.005333566248187,0.058823529411764705,0.1111111111111111,0.18644067796610164
1774,19178,conf/vldb/BerchtoldKK96,LZGFMX7pdCkJ,0.0,0.0,0.0,0.26388888888888884
552,56777,conf/sigmod/BreunigKKS01,-lcQEVLzcuwJ,0.0079316725004383,0.047619047619047616,0.09090909090909091,0.2727272727272727
1855,42929,conf/vldb/ClaussenKMP97,xsV7dkJi-YMJ,0.0479262265883019,0.1,0.18181818181818182,0.29292929292929293
2350,5001,journals/vldb/AbiteboulCM98,-cQmLk2JnawJ,0.0,0.0,0.0,0.20588235294117652
395,50185,journals/sigmod/RoantreeMH99,OrcuRCfNJDAJ,0.0082773735754152,0.1,0.18181818181818182,0.22448979591836737
1382,10437,conf/sigmod/SrikantA96,KwgLlNLlaTcJ,0.78027745735812,0.875,0.9333333333333333,0.828125
2139,50043,conf/vldb/AgrawalKSX02,Yb6I04kABFIJ,0.0,0.0,0.0,0.1578947368421053
2311,5238,journals/vldb/OzsuC98,lojHMj5xWEwJ,0.0,0.0,0.0,0.2727272727272727
1498,24383,conf/vldb/JohnsonM98,2sfGnlsIihEJ,0.0,0.0,0.0,0.23076923076923073
746,54549,conf/sigmod/PopaDST00,gAwckIiPpTEJ,1.0,1.0,1.0,1.0
1473,26770,conf/vldb/AbiteboulACEMM99,WzT3S2G1FjcJ,0.0,0.0,0.0,0.2777777777777778
1154,34372,conf/sigmod/ChenWZ98,NuwRNfDPpTcJ,1.0,1.0,1.0,1.0
702,11617,conf/sigmod/WuAA01,bpWvAVOZLbwJ,0.0057230128326857,0.06666666666666667,0.125,0.2777777777777778
1636,61473,conf/sigmod/HammerGIPUW95,2MbaeG3IVV0J,0.0,0.0,0.0,0.2222222222222222
1216,13558,conf/vldb/BonifatiCDS01,nOUmvN1TzdMJ,0.0051049315658324,0.058823529411764705,0.1111111111111111,0.23809523809523814
993,64225,conf/vldb/FegarasE01,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335494%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dseries%26idx%3D342009%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0111628331482683,0.047619047619047616,0.09090909090909091,0.22340425531914898
1390,32370,conf/sigmod/HanFWCZK96,3mIFpmoWAFUJ,0.0220727714079277,0.09523809523809523,0.17391304347826086,0.36458333333333337
806,7244,conf/sigmod/BreunigKNS00,KILdAgEb2OsJ,0.4280115279504562,0.36363636363636365,0.5333333333333333,0.6086956521739131
794,1757,conf/sigmod/LabrinidisR00,qzjtGDo7OuMJ,0.0,0.0,0.0,0.21666666666666667
486,43483,conf/sigmod/LiGS02,rFEOA75JjSIJ,0.0058156570115964,0.058823529411764705,0.1111111111111111,0.25
1019,46198,conf/sigmod/GarofalakisRRS99,yztQfwBZU6EJ,0.003284610852434,0.043478260869565216,0.08333333333333333,0.2142857142857143
567,37995,conf/sigmod/LeeWMS01,CZKXjOmFQmIJ,0.0054062356533908,0.05555555555555555,0.10526315789473684,0.21978021978021978
1390,23510,conf/sigmod/HanFWCZK96,YEvdTO10iucJ,0.0310929378081257,0.058823529411764705,0.1111111111111111,0.2948717948717948
2029,48,conf/vldb/JiangWL03,78PlrdpBT8sJ,0.0,0.0,0.0,0.21518987341772156
2163,48,conf/vldb/YuSLJ02,78PlrdpBT8sJ,0.0,0.0,0.0,0.22784810126582278
2060,34824,conf/vldb/ChanFFGR02,ImADir74KWIJ,0.0111276689140325,0.047619047619047616,0.09090909090909091,0.19999999999999996
1814,16109,conf/vldb/SeshadriLR97,9Ho84Ho6xuIJ,0.0,0.0,0.0,0.26865671641791045
2186,36626,journals/tods/SrivastavaSRN95,TtV6gGLQ9NMJ,0.0,0.0,0.0,0.23076923076923073
1777,54134,conf/vldb/CareyD96,H4A7nUWyXtQJ,0.0,0.0,0.0,0.18181818181818177
1545,33597,conf/vldb/DeRose99,_7DyRIjTceAJ,1.0,1.0,1.0,1.0
1739,51398,conf/vldb/AcharyaFZ96,GOguWgH6D_UJ,0.2227828397829849,0.14285714285714285,0.25,0.20833333333333337
1246,51465,conf/sigmod/HoAMS97,aHFDLZ_L21kJ,0.0,0.0,0.0,0.17500000000000004
2130,10838,conf/vldb/AshwinGG02,url:http://portal.acm.org/citation.cfm%3Fid%3D641077,0.2012424504524843,0.14285714285714285,0.25,0.26086956521739135
939,18511,conf/sigmod/FlorescuLMS99,k87JcS1cpX4J,0.1667734195748604,0.15384615384615385,0.26666666666666666,0.4590163934426229
543,18511,journals/sigmod/FlorescuLM98,k87JcS1cpX4J,0.0116710542468502,0.07142857142857142,0.13333333333333333,0.17307692307692313
183,57603,conf/sigmod/DasGR03,v7A9Otp7OjsJ,0.3682658736935648,0.4444444444444444,0.6153846153846154,0.4629629629629629
1969,4504,conf/vldb/MengLLA03,EW-SfjIPK9EJ,0.0,0.0,0.0,0.2075471698113207
11,29203,conf/vldb/ChaudhuriGS95,bw_c9Mk0_7IJ,0.0603325825693299,0.1,0.18181818181818182,0.32692307692307687
2424,13944,journals/vldb/OoiHLT96,EclgEUrqHQAJ,1.0,1.0,1.0,1.0
2135,38916,conf/vldb/ParkMC02,mEfTTKdu6soJ,0.0350744229653116,0.13333333333333333,0.23529411764705882,0.22077922077922074
639,55375,journals/sigmod/AdelbergKG96,GfiQygac5twJ,0.9999999999999998,1.0,1.0,1.0
1626,17347,conf/vldb/AlsabtiRS97,nqOZsUydoQkJ,1.0,1.0,1.0,1.0
