i_dblp,j_sch,dblp_id,sch_id,cos_title
1149,50938,conf/sigmod/BerchtoldBK98,DbLGmJX7UJ8J,0.0
1314,44589,conf/sigmod/WangSCRZP97,DGUL94w262wJ,0.0
1916,46909,conf/vldb/IoannidisLGP96,qb-jf_sQ_5kJ,0.8893861280961316
1554,20664,conf/vldb/FuhDCMTLDRM99,NHGP6JIxXjoJ,0.0344695256003392
1232,43244,conf/sigmod/HanKK97,DlQd7WIkVF0J,0.23774467033501667
2305,16102,journals/vldb/LiR99,wDn1Ji9T01YJ,0.02110906512701639
835,55851,conf/sigmod/AgrawalS00,3OuiSD9XKs4J,0.025695134959784288
1158,32183,conf/sigmod/TsurUACMNR98,aOBNgdooDHAJ,0.0
2084,49876,conf/vldb/AggarwalY02,tK1_3wGUIHsJ,0.006296760118125862
2248,14255,journals/tods/HsuSY01,tb_Iq4h_iHgJ,0.009880795345493973
2341,52161,journals/vldb/BohmAnY97,9HjvcVjrm3EJ,0.0
1908,30402,journals/sigmod/GolabO03,6K9FhI2pFEgJ,0.02992659106429519
1015,13566,conf/sigmod/EmbleyJN99,n4q_hinJwC8J,0.0
1091,50559,conf/sigmod/ChakrabartiDI98,qtVVVrzTLr4J,0.9999999999999998
2195,54029,journals/tods/BellNNS96,pNBKhhy-mcYJ,0.0
1079,29796,conf/sigmod/CherniackZ98,So_H9Oer6lsJ,0.0
2491,2120,journals/sigmod/CampbellEM03,url:http://portal.acm.org/citation.cfm%3Fid%3D637411.637432%26coll%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1227,15142,conf/sigmod/HellersteinHW97,16L0fIMUdakJ,0.0
1520,32922,conf/sigmod/MoleskyR95,q2yP1EWKhTcJ,0.0
1793,2721,conf/sigmod/AgrawalCFGHIIMMSS94,RE_sI8I74igJ,0.03725110770268851
2059,49415,conf/vldb/KornMS02,YtMVuLN2XaYJ,0.0
2178,7258,journals/tods/AikenHW95,q-td2YANr18J,0.03778281993724526
935,8325,journals/sigmod/BarclayBGS94,v1aol6mmLdMJ,0.9999999999999999
752,52941,conf/sigmod/MoonSL00,SGxbkJFLa3oJ,0.0
2444,42840,journals/vldb/AtkinsonM95,url:http://www.springerlink.com/index/J267M1G774146066.pdf,0.42867347294075464
2488,48774,journals/sigmod/WenLMZ03,c6YpIhirMQgJ,0.0
184,47761,journals/sigmod/BarbaraCJW01,8b1aGpNW7KcJ,0.004209076109363074
1463,18243,conf/sigmod/GarofalakisI96,dW_pRNemQfsJ,0.17147134109441592
2488,36881,journals/sigmod/WenLMZ03,JceK-ywXk8UJ,0.0
1435,23550,conf/vldb/ChaudhuriG99,WWaxLMIptTMJ,0.0
1039,23550,conf/sigmod/ChaudhuriN98,WWaxLMIptTMJ,0.0
1173,23550,conf/sigmod/ChaudhuriN98a,WWaxLMIptTMJ,0.04833380097228603
1104,19249,conf/sigmod/SeidlK98,iHpgXVyL1w0J,0.0
620,27538,conf/sigmod/ShouCTRH01,hPcNG0tPwgIJ,0.1534087941706747
1563,55226,conf/vldb/Tygar98,lWMzZgqNlSEJ,0.8440736399809378
411,20194,conf/sigmod/OoiTZGLLLNSWZ03,lNvW4tc-B2EJ,0.0
2379,57475,journals/vldb/ChandrasekaranF03,qlEX82L7H6wJ,0.0
877,6411,journals/tods/MayL02,ky-2yjNGtW8J,0.9999999999999999
156,33446,conf/vldb/ChakravarthyKAK94,X8-OKJ8BouMJ,0.0
91,53208,conf/vldb/AgrawalS94,Bj9MIZU_4FQJ,0.0
1654,32117,conf/vldb/SeidlK97,kCH4ZzrozMkJ,0.0
89,57299,conf/vldb/BaralisW94,url:http://portal.acm.org/citation.cfm%3Fid%3D219713%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
183,56180,conf/sigmod/DasGR03,SA9NEkfzS0EJ,0.0
1931,51084,conf/vldb/PapadiasZMT03,url:http://portal.acm.org/citation.cfm%3Fid%3D957013.957136,0.0
1050,5026,conf/sigmod/FranklinZ98,5Cj9Wx8llkwJ,1.0
721,48127,conf/sigmod/ChoSG00,C8ph-tSXBIYJ,0.0
1084,11026,conf/vldb/AnSVKIG01,4Q5ikiCy82UJ,0.23063847818456615
1604,40109,conf/vldb/Garcia-MolinaLY98,6j5_vopt6hAJ,0.008238940689925776
856,16272,conf/sigmod/YangYW00,IJDg4R1pw6EJ,0.03461949075503662
1720,5760,conf/sigmod/CareyDFHMNSSTTWZ94,xuE2g4v2AjYJ,0.0
1776,63978,journals/sigmod/BonnetBDL03,url:http://portal.acm.org/citation.cfm%3Fid%3D564691.564798%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3D564691%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
781,23268,conf/sigmod/JarkeQCLFLVV00,FtgjIw_NLB0J,0.0
197,37769,conf/sigmod/ChaudhuriGS03,ES6QyfgebIcJ,0.0
1021,32554,conf/vldb/SeegerBBKSDS01,ydZSCy-4CMsJ,0.02150406595653177
2131,63388,conf/vldb/CosleyLP02,0U9e7uBZYTIJ,0.005881883494521286
1252,13993,conf/sigmod/AdelbergGW97,CduLyvAaxVsJ,0.0
1553,13167,conf/sigmod/ZhugeGHW95,gkbvvgj8kdUJ,0.012443693488557384
1180,5257,conf/sigmod/ZhaoDN97,url:http://portal.acm.org/citation.cfm%3Fid%3D244130.244203%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3DSERIES316%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Multimedia%2520Conference%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1333,44160,conf/sigmod/LiCHH97,K-V4bwRMeNIJ,0.009371174937266954
2025,25994,conf/vldb/HankinsP03,url:http://portal.acm.org/citation.cfm%3Fid%3D565117.565138%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1194,13234,conf/vldb/OoiYTJ01,zcO22xb6pf4J,0.0
535,14352,conf/sigmod/ChenRW02,cCpHMzAXRnsJ,0.03295447048744011
2390,55920,journals/vldb/FiebigHKMNSW02,vInYFLVq0uIJ,0.004287804326777618
1297,60718,conf/vldb/PfoserJT00,YBNEZgmh540J,0.565011673942151
1911,51721,conf/vldb/YanL95,wHwpikxBIC8J,0.6633215120622828
507,45515,conf/sigmod/YangWYH02,url:http://portal.acm.org/citation.cfm%3Fid%3D339390%26coll%3Dportal%26dl%3DACM,0.005333566248187032
1774,19178,conf/vldb/BerchtoldKK96,LZGFMX7pdCkJ,0.0
552,56777,conf/sigmod/BreunigKKS01,-lcQEVLzcuwJ,0.007931672500438348
1855,42929,conf/vldb/ClaussenKMP97,xsV7dkJi-YMJ,0.04792622658830194
2350,5001,journals/vldb/AbiteboulCM98,-cQmLk2JnawJ,0.0
395,50185,journals/sigmod/RoantreeMH99,OrcuRCfNJDAJ,0.008277373575415295
1382,10437,conf/sigmod/SrikantA96,KwgLlNLlaTcJ,0.78027745735812
2139,50043,conf/vldb/AgrawalKSX02,Yb6I04kABFIJ,0.0
2311,5238,journals/vldb/OzsuC98,lojHMj5xWEwJ,0.0
1498,24383,conf/vldb/JohnsonM98,2sfGnlsIihEJ,0.0
746,54549,conf/sigmod/PopaDST00,gAwckIiPpTEJ,1.0
1473,26770,conf/vldb/AbiteboulACEMM99,WzT3S2G1FjcJ,0.0
1154,34372,conf/sigmod/ChenWZ98,NuwRNfDPpTcJ,1.0
702,11617,conf/sigmod/WuAA01,bpWvAVOZLbwJ,0.005723012832685729
1636,61473,conf/sigmod/HammerGIPUW95,2MbaeG3IVV0J,0.0
1216,13558,conf/vldb/BonifatiCDS01,nOUmvN1TzdMJ,0.0051049315658324886
993,64225,conf/vldb/FegarasE01,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335494%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dseries%26idx%3D342009%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222,0.01116283314826834
1390,32370,conf/sigmod/HanFWCZK96,3mIFpmoWAFUJ,0.02207277140792773
806,7244,conf/sigmod/BreunigKNS00,KILdAgEb2OsJ,0.42801152795045627
794,1757,conf/sigmod/LabrinidisR00,qzjtGDo7OuMJ,0.0
486,43483,conf/sigmod/LiGS02,rFEOA75JjSIJ,0.005815657011596499
1019,46198,conf/sigmod/GarofalakisRRS99,yztQfwBZU6EJ,0.0032846108524340204
567,37995,conf/sigmod/LeeWMS01,CZKXjOmFQmIJ,0.00540623565339081
1390,23510,conf/sigmod/HanFWCZK96,YEvdTO10iucJ,0.031092937808125748
2029,48,conf/vldb/JiangWL03,78PlrdpBT8sJ,0.0
2163,48,conf/vldb/YuSLJ02,78PlrdpBT8sJ,0.0
2060,34824,conf/vldb/ChanFFGR02,ImADir74KWIJ,0.011127668914032503
1814,16109,conf/vldb/SeshadriLR97,9Ho84Ho6xuIJ,0.0
2186,36626,journals/tods/SrivastavaSRN95,TtV6gGLQ9NMJ,0.0
1777,54134,conf/vldb/CareyD96,H4A7nUWyXtQJ,0.0
1545,33597,conf/vldb/DeRose99,_7DyRIjTceAJ,0.9999999999999999
1739,51398,conf/vldb/AcharyaFZ96,GOguWgH6D_UJ,0.2227828397829849
1246,51465,conf/sigmod/HoAMS97,aHFDLZ_L21kJ,0.0
2130,10838,conf/vldb/AshwinGG02,url:http://portal.acm.org/citation.cfm%3Fid%3D641077,0.2012424504524843
939,18511,conf/sigmod/FlorescuLMS99,k87JcS1cpX4J,0.16677341957486042
543,18511,journals/sigmod/FlorescuLM98,k87JcS1cpX4J,0.011671054246850266
183,57603,conf/sigmod/DasGR03,v7A9Otp7OjsJ,0.3682658736935648
1969,4504,conf/vldb/MengLLA03,EW-SfjIPK9EJ,0.0
11,29203,conf/vldb/ChaudhuriGS95,bw_c9Mk0_7IJ,0.06033258256932997
2424,13944,journals/vldb/OoiHLT96,EclgEUrqHQAJ,1.0
2135,38916,conf/vldb/ParkMC02,mEfTTKdu6soJ,0.03507442296531167
639,55375,journals/sigmod/AdelbergKG96,GfiQygac5twJ,0.9999999999999998
1626,17347,conf/vldb/AlsabtiRS97,nqOZsUydoQkJ,1.0
2331,14884,journals/vldb/KnorrNT00,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/08830355/2001/00000035/00000002/art00014%26unc%3D,0.00676783712661302
2412,47303,journals/vldb/PucheralBVB01,K9Qbh3haBCMJ,0.7945783545392576
452,50264,conf/sigmod/RaoZML02,jwgxS6uiJoAJ,0.0
1368,18974,conf/vldb/ShanmugasundaramGTZDN99,xdC94ozTAukJ,0.0
943,17290,conf/sigmod/AcharyaGPR99a,mOngiXbKrNkJ,0.32955060549977405
2205,63979,journals/tods/LitwinN96,url:http://portal.acm.org/citation.cfm%3Fid%3D223784%26dl%3DGUIDE%26dl%3DACM%26type%3Dproceeding%26idx%3D223784%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222,0.025053598895209504
1995,60197,conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,wJdROWIWebsJ,0.14364708300392828
1498,15068,conf/vldb/JohnsonM98,EXtnbXpN1kIJ,0.0047958071125408916
161,4422,journals/sigmod/ShethMKA01,1oPwJtMfBuwJ,0.0026751768215585886
247,37185,conf/sigmod/WangPFY03,wJjaZnzD6pAJ,0.019474751561688486
2352,28943,journals/vldb/ChakrabartiDAR98,fJn_2E8aihYJ,0.021014267851581964
1105,9889,conf/vldb/ChangG00,pOMM8OVTDLYJ,0.0
2137,56116,conf/vldb/BohannonGKNS02,jj64xkk75ZIJ,0.7563977773133571
2169,29990,conf/vldb/BettiniJWW02,2W9Mp_ZnqRoJ,0.0
2164,23230,conf/vldb/PolyzotisG02,knAoAIpo7hYJ,0.16888457610971797
413,40106,conf/sigmod/LiuFP03,o3TlPNngk9UJ,0.0
1299,4278,conf/vldb/KoudasIM00,OkCz_NK5cbMJ,0.0
1867,39259,conf/vldb/YanG95,bZwr3eWmjVoJ,0.0
1713,13909,conf/sigmod/BrinkhoffKSS94,7zBV3cTwybwJ,0.5044358187420834
1092,46810,conf/sigmod/NestorovAM98,lV0HWh9QLUQJ,0.20969952614548937
1468,24466,conf/sigmod/PoosalaIHS96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245888%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
535,51588,conf/sigmod/ChenRW02,ue3gCyIirokJ,0.0
1306,50711,conf/vldb/DiaoLCT00,fJQ7Col2vYsJ,0.0
2037,36637,conf/vldb/MadhavanH03,Pi2J_lwQp6QJ,0.0
1434,15433,conf/sigmod/QuassWGHLMNRRAUW96,qKb2ZxD1IsYJ,0.30182072872484567
1413,6450,conf/sigmod/GangulyGMS96,05ZgvGyhSC0J,1.0
738,4591,journals/sigmod/YanG95,0NK87fQBfPUJ,0.006601403359530643
250,24250,journals/sigmod/EisenbergM00,IoNxL_rg2_cJ,0.06899127615791098
1882,47087,journals/sigmod/BawaCCDGGKMSSVY03,5RUPFwBWaZ0J,0.0
1241,25591,conf/vldb/Ladin00,kPTa4IiS_sgJ,1.0
885,45177,journals/tods/GibbonsMP02,sfB17Fi4MZsJ,0.0
1449,2882,conf/vldb/KnorrN99,YemauUgIzlcJ,0.0
1863,50228,conf/vldb/ChenRS95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187460%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
2328,33029,journals/vldb/KornLKF00,HlhXdvHzlvwJ,0.0
2213,19493,journals/vldb/YangW03,Nr10grS3650J,0.00500323388861864
1626,19925,conf/vldb/AlsabtiRS97,VNxK7YflANgJ,0.0
845,49161,conf/sigmod/BressanGOT00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999999999999999
1931,17528,conf/vldb/PapadiasZMT03,d0hvGv2OMU0J,0.03529212480447246
2401,51974,journals/vldb/ManegoldBK00,6GAoBRINv7kJ,0.0
2405,20602,journals/vldb/FuCCM00,SOZI3XABQ98J,0.0
986,36719,conf/vldb/DongHLPW01,ma9Je1n6cCUJ,0.04965860973953551
277,46610,conf/sigmod/BabcockCD03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1016031%26type%3Dpdf,0.03444907056635532
849,21172,journals/tods/TaoSP03,JnmBoH2YB0AJ,0.052549192893011014
1363,63272,conf/sigmod/ZhangRL96,kBlynBey41QJ,0.6942240132367431
2344,30879,journals/vldb/IoannidisNSS97,sBs4uLlUZRQJ,0.0
184,36970,journals/sigmod/BarbaraCJW01,url:http://portal.acm.org/citation.cfm%3Fid%3D637411.637426%26dl%3DGUIDE%26dl%3DACM%26idx%3D637411%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.007940933794794314
91,33773,conf/vldb/AgrawalS94,rnfILQoQrBYJ,0.16825108883377132
1558,12974,conf/vldb/FlorescuLSY99,b6axLoCrkDwJ,0.0
1523,13919,conf/vldb/RezendeH98,njuthCBUMPAJ,0.9243405616743772
95,51450,conf/vldb/AgrawalPWZ95,wu8UrFu8Tu8J,0.7378540957558961
1104,33183,conf/sigmod/SeidlK98,U8JNy2iWiwIJ,0.035253662170096865
1492,54233,conf/sigmod/IoannidisP95,lMlFez_Iq2gJ,0.0
205,41230,journals/sigmod/LohmanGFS01,MGdQ5QpvlQYJ,0.0
880,20643,conf/sigmod/DavulcuFKR99,url:http://portal.acm.org/citation.cfm%3Fid%3D276305.276361%26dl%3DGUIDE%26dl%3DACM%26idx%3D276305%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
554,23856,journals/sigmod/BurtonM98,1dx6J3POJdMJ,0.057382637395679
373,24976,conf/sigmod/KalnisNOPT02,LMmJh-QpKlEJ,0.0
702,51081,conf/sigmod/WuAA01,TDgQhn1OqbsJ,0.004433425069787014
727,30200,journals/sigmod/KarlapalemLS95,QESb6yoM8zEJ,0.0
1327,38301,conf/vldb/GantiLR00,ZbjGcFs0a70J,0.0
783,50511,conf/sigmod/Galhardas00,3-iiSyJLwLkJ,0.0
2099,9541,conf/vldb/GarofalakisG01,6EaC2CmjsmAJ,0.0
372,21341,conf/sigmod/MaddenSHR02,mSIEJMU3yvAJ,0.0
507,41945,conf/sigmod/YangWYH02,RXLOgsTshF4J,0.0
1649,41735,conf/sigmod/BilirisDGJR94,HIsBB-kUYZIJ,0.0
1547,12411,conf/sigmod/WhiteD95,qeHXdJ2x7eMJ,0.032837571798452474
1941,11584,conf/vldb/ChaudhuriGN03,g6XLqjCRkFcJ,0.0467257434702031
1612,13560,conf/sigmod/ShklarSKT95,ub2wqqQgD40J,0.023436348317746616
2013,7488,conf/vldb/YuPM03,vC4SG93p9TEJ,0.0
1558,27095,conf/vldb/FlorescuLSY99,LJKpMU1tIlcJ,0.052801396310828724
1471,13355,conf/sigmod/DohertyHR96,pO6SFdVGt5QJ,0.005131058980613246
2030,23118,conf/vldb/HeMYW03,3fCNsAXb9RAJ,0.0
1863,31114,conf/vldb/ChenRS95,qexCEm3QaUgJ,0.024061129323256013
1008,28348,conf/sigmod/PapakonstantinouV99,i6gPl8JN3ycJ,0.0296566013443255
910,43274,conf/sigmod/MamoulisP99,7vbPCi-dbawJ,0.15213969097043864
1914,18247,journals/sigmod/MukhopadhyayGS03,Ts7DRfAKTUYJ,0.0054308920186284665
1316,25468,conf/vldb/CeriCW00,7MSK1wdUU50J,0.0
2023,58541,conf/vldb/ShiSZ03,3GY5tow6VagJ,0.024145645172205084
404,29523,conf/sigmod/Amer-YahiaFSX03,ezYQT2_lJE8J,0.004856839973989297
1076,43162,conf/vldb/ChaHKK01,tgQ7zef62zAJ,0.0
885,40184,journals/tods/GibbonsMP02,QKnjF3UgncMJ,0.9999999999999999
1188,24909,conf/vldb/ZhouLZLZJT01,mHwgd04tVfoJ,0.0
1553,57087,conf/sigmod/ZhugeGHW95,fx6kDLBa8q8J,0.0
835,18375,conf/sigmod/AgrawalS00,HypA8oN4PqsJ,0.0
2144,19059,conf/vldb/LudascherMP02,rZJLf9oQ_hEJ,0.0
2252,16148,journals/tods/KemmeA00,xmZ0b0yNt_0J,0.13151838242061
334,37048,journals/sigmod/BernsteinHP00,wRHapJxb_-QJ,0.0
2162,19638,conf/vldb/ChoALS02,g8e0xiRUkIwJ,0.005233326864559393
166,53679,conf/vldb/LevySSZ94,oQJNqlgXUbgJ,0.0
1606,57098,conf/vldb/ZhangL98,0XOD2OQPZQQJ,0.007331721259698393
1844,1047,journals/sigmod/LenzVJS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290595%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.41352216796487645
1745,22733,conf/vldb/DiwanRSS96,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0219026CI,0.0
2383,24710,journals/vldb/MedjahedBBNE03,YqXx_xeZE2gJ,0.0
1339,43922,conf/sigmod/ColbyKLMR97,MgphE2z3NqYJ,0.2620662636813902
2148,33703,conf/vldb/KaushikBNS02,ABztkd0E9lUJ,0.0
725,58746,conf/sigmod/RamaswamyRS00,s064OghlyIUJ,0.0
2320,17191,journals/vldb/BunemanFS00,Z9e9dqy5KBgJ,0.1449591815477781
86,62960,conf/vldb/JohnsonS94,QjKvyhhu_2kJ,0.0
702,61014,conf/sigmod/WuAA01,2BBsNf0rx6AJ,0.004115977859781102
2306,57674,journals/vldb/LiangOY00,43N2r_SuYccJ,0.0
402,21317,conf/sigmod/ChandrasekaranCDFHHKMRS03,qz24tfFNHuoJ,0.0
1647,25958,conf/sigmod/ImielinskiVB94,AhacU8AzwSUJ,0.7366317655802403
410,22898,conf/sigmod/AgichteinG03,url:http://doi.ieeecomputersociety.org/10.1109/TKDE.2004.30,0.0
2352,27467,journals/vldb/ChakrabartiDAR98,xhgZ4Aex99kJ,0.0041159273671826264
1365,7586,conf/sigmod/AdaliCPS96,_CkpzhLiR30J,0.584300168078778
1497,56000,conf/sigmod/BrinDG95,lr_Kq9SZLY8J,0.0
844,62760,conf/sigmod/LehnerSPC00,url:http://portal.acm.org/citation.cfm%3Fid%3D592199.592405,0.01081660585447224
2306,39365,journals/vldb/LiangOY00,ikw-En98LywJ,1.0
1216,59922,conf/vldb/BonifatiCDS01,0XYRlW9tvw8J,0.005709468771772092
2021,56909,conf/vldb/LimWV03,0a2EXdINy0QJ,0.0
64,32060,journals/sigmod/YaoG02,QObLZuX-xBMJ,0.22310824577050756
350,51113,conf/sigmod/ZhuS03,kLnJCd1otuUJ,0.006533780829521038
1279,23468,conf/sigmod/PatelYKTNBHRLEKGDN97,Y1Z4i3_4l00J,0.0
683,30762,conf/sigmod/NgWY01,vIXMldT9rWUJ,0.0
1141,13146,conf/vldb/KemmeA00,-McZOyw__qQJ,1.0000000000000002
544,15142,journals/sigmod/KeetonPH98,16L0fIMUdakJ,0.0
752,42418,conf/sigmod/MoonSL00,uJQLi2AEgNgJ,0.0
247,11923,conf/sigmod/WangPFY03,fvkI7LBhwdsJ,0.0
1138,47557,conf/vldb/MatiasVW00,qYfcRWsTa54J,0.009674029593936383
1814,2285,conf/vldb/SeshadriLR97,1eg7TO7VfhwJ,0.0
2255,24659,journals/tods/LiC01,BY0AMs-EQuIJ,0.0
1930,18675,conf/vldb/LinLYZ03,url:http://portal.acm.org/citation.cfm%3Fid%3D872757.872840,0.0
2214,53897,journals/vldb/HelmerM03,Sge3Ktbdqk8J,0.12173504083503561
2065,35115,conf/vldb/LeeWMS02,xP05B8kLbyEJ,0.01138211731666692
826,33672,journals/sigmod/RosenthalSMBTL95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1107512%26type%3Dpdf,0.3357264946889399
2186,58265,journals/tods/SrivastavaSRN95,TJDMWbCXMtgJ,0.0
1484,8008,conf/vldb/VenkataramanZ98,P1qOPYnhVI8J,0.0
186,56909,conf/sigmod/WangJLY03,0a2EXdINy0QJ,0.0
404,8315,conf/sigmod/Amer-YahiaFSX03,si5p_fn5e0AJ,0.0
806,55836,conf/sigmod/BreunigKNS00,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/08830355/2001/00000035/00000002/art00013%26unc%3D,0.0
2389,57843,journals/vldb/JagadishACLNPPSWWY02,79CvVWsqYLcJ,0.0
1792,43035,conf/vldb/Padmanabhan96,1IjlMvLBFC0J,0.9999999999999999
1007,51396,conf/sigmod/LabioYG99,uPHrOdEDjlEJ,0.006338329855569419
585,18684,conf/sigmod/BorkarDS01,ZLUo-gCGx5EJ,0.0
1096,25804,conf/vldb/AgrawalCN00,lCQ0HZYyYNcJ,0.0040187731942876274
1553,29463,conf/sigmod/ZhugeGHW95,2rysKgS6lugJ,0.009937532991422448
595,56555,conf/sigmod/ButtlerLPP01,-OEJgpIAScMJ,0.032892550564747124
486,63967,conf/sigmod/LiGS02,DL2-xldaXeoJ,0.0
1333,12161,conf/sigmod/LiCHH97,jGHLkGn70KIJ,0.0
1039,45457,conf/sigmod/ChaudhuriN98,99oqRZGWAYMJ,1.0
2065,26605,conf/vldb/LeeWMS02,092apDgyCusJ,0.0
2447,16319,journals/vldb/DeWittNSV96,8Qcy3N8lClkJ,0.0
150,6863,conf/vldb/BrinkhoffK94,EnycLFKkzpUJ,0.005520870708090653
1720,53897,conf/sigmod/CareyDFHMNSSTTWZ94,Sge3Ktbdqk8J,0.0
507,13516,conf/sigmod/YangWYH02,CYaZBTJNWhMJ,0.0
796,17591,conf/sigmod/ChenJDTW00,kozqYxa0b1cJ,0.0
876,34324,conf/sigmod/YerneniLGU99,U8adXFUIr3EJ,0.0
656,57181,conf/sigmod/YuMWL01,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D443609CI,0.0
2029,11083,conf/vldb/JiangWL03,5BREoJfEVQQJ,0.0
1986,7249,conf/vldb/WangZL03,8n1UIzMm4VMJ,0.005674265882087114
2429,61941,journals/vldb/AmielBDS96,hJiwQ2CQRBkJ,0.0
1853,26318,conf/vldb/GarofalakisI97,bvyqSciFIjcJ,0.0
943,23653,conf/sigmod/AcharyaGPR99a,5vntH4boqdgJ,0.39680379291672807
91,26820,conf/vldb/AgrawalS94,kPYFPQGCegYJ,0.1692728052690355
1755,58994,conf/sigmod/SagonasSW94,TLpu0XBrufcJ,0.0
2464,42687,journals/vldb/GutingS95,cbqx2ypRC-UJ,1.0
2213,26072,journals/vldb/YangW03,SaOd6rDz5ZgJ,0.0
1218,37821,conf/sigmod/NgLK98,DfOLEzMoEaEJ,0.0031965509926314114
1142,3302,conf/sigmod/LiuPTBBZBHY98,fCNBJT2aoCYJ,0.0
1663,52989,conf/sigmod/NybergBCGL94,oADIqaQRN3kJ,0.0
2291,8235,journals/tods/BertinoBFS98,5Zpm_QmAfv4J,1.0
288,12812,conf/sigmod/SunAA03,fPTlHRZ5EOwJ,0.0
537,13516,conf/sigmod/RundensteinerWYD02,CYaZBTJNWhMJ,0.008095296531200334
1920,9985,conf/vldb/DarFJST96,xhle0bk7qsMJ,0.7391611986536478
1257,57936,conf/sigmod/YangM97,-0jDi-1IoTYJ,0.0
429,8506,journals/sigmod/CeriFP99,4pZEi-wH49UJ,0.03893743240012888
1418,54097,conf/vldb/LiRS99,q0P7JqpYTCUJ,0.0
1561,45515,conf/vldb/MengLYWCR98,url:http://portal.acm.org/citation.cfm%3Fid%3D339390%26coll%3Dportal%26dl%3DACM,0.005778405492675471
2057,29881,conf/vldb/SenkulKT02,MOO6fysJ1pUJ,0.3196397032313216
2007,63537,conf/vldb/ChenJLP03,U6tOY_M3CeQJ,0.31948043720560276
177,5252,conf/vldb/RosenthalS94,-_FyboGgZkkJ,0.03300364817916192
351,27282,conf/sigmod/MelnikRB03,ntcjTU3hQiUJ,0.8679787238343611
2041,35013,conf/vldb/QianZXP03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027648%26type%3Dpdf,0.003783168933200735
853,4488,journals/tods/ChoG03,Hd90xxjjPokJ,0.027886395902889133
1530,19225,conf/vldb/BliujuteJSS98,nZqTcLNZzQoJ,0.0
2387,58281,journals/vldb/ChanFGR02,LfS9Vr-FSZEJ,0.8817125522952076
1821,45038,journals/sigmod/HellersteinHM03,kjtuCATx_uoJ,0.0
439,13516,conf/sigmod/HanWDPW02,CYaZBTJNWhMJ,0.0055523300202964775
1485,17762,conf/sigmod/ParkCY95,QOvnXsv2aIIJ,0.034768162768962226
2131,5859,conf/vldb/CosleyLP02,MlGBfhLPKSkJ,0.012582123917608485
